AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsY_CmdPos,6263,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsY_EngineeringUnits,6264,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsY_EURange,6265,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsY_RemDist,6266,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsZ,6267,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsZ_ActPos,6268,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsZ_CmdPos,6269,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsZ_EngineeringUnits,6270,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsZ_EURange,6271,Variable
AccessTSN_CNC_CncChannelList_Channel_1_PosTcpWcsZ_RemDist,6272,Variable
AccessTSN_CNC_CncChannelList_Channel_1_ToolId,6273,Variable
Server_Namespaces_http___accesstsn_com_demo__IsNamespaceSubset,6274,Variable
Server_Namespaces_http___accesstsn_com_demo__NamespacePublicationDate,6275,Variable
Server_Namespaces_http___accesstsn_com_demo__NamespaceUri,6276,Variable
Server_Namespaces_http___accesstsn_com_demo__NamespaceVersion,6277,Variable
Server_Namespaces_http___accesstsn_com_demo__StaticNodeIdTypes,6278,Variable
Server_Namespaces_http___accesstsn_com_demo__StaticNumericNodeIdRange,6279,Variable
Server_Namespaces_http___accesstsn_com_demo__StaticStringNodeIdPattern,6280,Variable
